ID_ORDER,DTE_ORDER,ID_CUSTOMER,ID_PART,QTY_ORDERED,AMT_TOTAL,REF_PAYMENT_METHOD,DTE_DELIVERY_EST,CAT_ORDER_CHANNEL,TYP_CUSTOMER_SEGMENT,REF_COUNTRY_CODE,REF_DISCOUNT_CODE,QTY_BACKORDER,RAT_DISCOUNT_APPLIED,TST_INSERTION,AUD_USR_INSERT,DES_ORDER_NOTE
ORD000831,2024-07-16,CUST4532,PART4014,0,272.82,CARD,2025-07-27,ONLINE,B2C,,SPRING2025,5,0.15,2025-04-03T06:22:03,ronnievargas,Hand see find fight me role tree.
ORD000832,INVALID_DATE,CUST1402,PART7667,0,3829.42,,2025-08-10,STORE,VIP,,DEPRECATED,1,0.05,2025-04-12T20:06:44,johnwhite,Sort discussion choose actually seek art.
ORD000833,2025-04-11,CUST6644,PART5059,null,,CASH,2025-07-11,,,DEU,,1,0.05,2024-10-05T16:16:28,sarah38,Free enough production miss international where. Purpose suddenly treatment.
ORD000834,2025-05-26,CUST5572,PART1577,-1,3980.84,CARD,2025-08-16,PHONE,B2B,DEU,,5,0.10,2024-10-18T06:38:54,amanda68,Service much should other. A unit type today find various step heart.
ORD000835,2024-06-27,CUST8272,PART1571,-1,5677.5,CASH,2025-08-15,STORE,VIP,USA,SPRING2025,2,0.05,2025-04-19T21:09:43,awoodard,Attorney sure such truth. Computer certainly past guy current particular.
ORD000836,2025-04-23,CUST4037,PART4468,-1,,TRANSFER,2025-08-22,B2B_PORTAL,VIP,ESP,,,0.05,2024-11-17T02:07:51,garciakristen,Raise Mr role investment second eight. Machine herself parent scientist.
ORD000837,2025-04-15,CUST2572,PART9991,-1,9343.86,,2025-07-20,STORE,B2B,FRA,DEPRECATED,,0.00,2025-05-10T04:56:48,theodoremccullough,Gun compare everyone pull. Among director form bill message fine.
ORD000838,2024-10-31,CUST4100,ERROR,X,ERROR,TRANSFER,2025-07-05,ONLINE,B2C,DEU,SPRING2025,N/A,0.15,2025-04-08T05:10:55,laurafarley,Contain good mention seek interesting discussion. Tend major state for.
ORD000839,2025-01-16,CUST3539,PART9908,null,6598.51,TRANSFER,2025-06-25,,B2B,DEU,DEPRECATED,N/A,0.10,2025-02-03T17:10:38,rebeccahorton,
ORD000840,2024-09-04,CUST5596,PART7834,null,3259.16,CRYPTO,2025-06-24,B2B_PORTAL,,ESP,SPRING2025,2,0.10,2025-03-10T23:52:56,andrea11,Approach market mind sometimes bill.
ORD000841,2025-02-23,CUST3878,PART3715,0,8678.45,,2025-07-15,,,ITA,,,,2025-05-08T01:32:27,xthomas,
ORD000842,2025-02-24,CUST4652,PART2711,20,1974.24,,,PHONE,CORPORATE,ESP,NEWCLIENT,N/A,0.15,2025-02-24T12:53:29,yholloway,Health never medical tend. Film sing act several. Make money difficult leader.
ORD000843,2025-05-26,CUST1015,PART7168,null,779.82,,,PHONE,B2B,ITA,,0,0.15,2024-11-17T12:59:10,alexisruiz,Write nothing president seem reduce firm performance.
ORD000844,2024-10-05,CUST7418,PART8168,-1,9551.26,CARD,2025-07-23,B2B_PORTAL,,ITA,,1,0.00,2025-05-15T16:44:26,wisemark,Dark year per create feel attorney. Test should pretty action need on.
ORD000845,2025-03-10,CUST4942,PART9224,null,8510.27,CARD,,ONLINE,VIP,,SPRING2025,N/A,0.05,2024-12-29T00:57:48,christineolsen,Federal realize four say moment over. Win try thus factor spend store talk.
ORD000846,2024-11-24,CUST5107,PART4453,-1,5613.67,CRYPTO,2025-08-03,PHONE,VIP,USA,NEWCLIENT,,0.05,2025-04-12T04:00:57,csullivan,North fly walk water. Quality respond risk less.
ORD000847,2025-03-15,CUST2553,PART1227,-1,8330.3,CASH,2025-08-19,STORE,VIP,,,N/A,0.00,2024-09-19T07:16:01,steinpeter,Catch hold song instead have now agent lawyer.
ORD000848,2025-02-01,CUST6906,PART9209,-1,775.71,TRANSFER,2025-08-12,PHONE,B2B,ITA,DEPRECATED,5,0.05,2025-01-20T03:13:38,bswanson,Network herself artist respond central strategy.
ORD000849,2024-09-30,CUST7030,PART7520,20,2794.53,CRYPTO,2025-08-02,STORE,VIP,FRA,NEWCLIENT,N/A,0.00,2025-06-13T09:10:31,bowenmisty,Walk miss four. Cold these of smile issue approach might partner.
ORD000850,INVALID_DATE,CUST9833,PART9737,0,851.64,CRYPTO,2025-07-19,STORE,B2C,,DEPRECATED,,0.15,2025-05-15T09:17:03,howardmartinez,Ever performance never. People even particularly past career coach actually.
ORD000851,2024-07-22,CUST6214,PART2681,-1,8165.21,,2025-06-27,ONLINE,B2B,FRA,DEPRECATED,5,0.00,2025-04-26T17:38:19,jessica69,She change how yes. Partner lot since determine. Practice current man.
ORD000852,2025-03-15,CUST9680,PART1291,X,,CRYPTO,2025-08-15,ONLINE,,ITA,,0,0.05,2025-01-29T21:05:56,ccole,Father indicate senior never sometimes.
ORD000853,2024-11-22,CUST4916,PART9938,-1,8948.04,CASH,2025-08-11,ONLINE,VIP,USA,,0,,2024-12-11T14:40:02,madeline95,If personal wide job girl either which.
ORD000854,2024-12-21,CUST1058,PART2779,-1,6338.88,CASH,2025-08-20,STORE,,ITA,,,0.05,2024-12-27T22:12:16,leeemily,Beautiful man leg cultural act region group order.
ORD000855,2024-09-10,CUST4805,PART2571,X,514.67,CARD,2025-07-10,STORE,B2C,ESP,DEPRECATED,,0.00,2024-10-21T16:17:46,aimeevega,Half arm experience worker detail. Scene free professor glass language.
ORD000856,2025-01-21,CUST4680,PART2657,0,9560.58,CRYPTO,,B2B_PORTAL,VIP,ITA,DEPRECATED,0,0.05,2025-03-29T00:26:02,jessica08,Ground mouth actually window pass again. Threat job scene other several.
ORD000857,2024-08-27,,PART6333,0,-100,,2025-07-27,PHONE,CORPORATE,ESP,,N/A,0.00,2025-04-23T15:06:23,christopher14,Language talk since own could. Full often apply one good story city share.
ORD000858,2024-11-25,CUST3597,PART7698,X,2071.23,CASH,2025-07-20,STORE,,ESP,SPRING2025,N/A,,2024-11-19T03:54:06,williamsonmargaret,Activity argue put describe between action.
ORD000859,2024-12-02,CUST8063,PART3514,null,8853.63,CRYPTO,2025-08-14,ONLINE,,USA,,N/A,0.15,2025-03-28T01:43:31,barrettkevin,Ready peace manage yeah. Adult institution far any eat already whom.
ORD000860,2025-02-25,CUST6347,PART4795,X,9607.1,TRANSFER,2025-07-28,PHONE,CORPORATE,USA,,N/A,0.15,2025-03-01T06:08:09,martinezmary,Onto despite positive term page.
ORD000861,2024-09-23,CUST1148,PART6720,0,1147.43,CRYPTO,,B2B_PORTAL,,,SPRING2025,N/A,0.15,2024-12-07T22:30:20,elizabeth99,Present himself necessary social like staff pass ten.
ORD000862,2024-12-03,CUST8319,PART2769,0,1899.72,,2025-07-09,B2B_PORTAL,,USA,,0,0.15,2025-02-20T00:12:31,sherrera,At allow read with ready. High star suggest space these series.
ORD000863,2024-09-08,CUST9956,PART7593,3,ERROR,CASH,2025-07-15,B2B_PORTAL,,FRA,NEWCLIENT,0,0.10,2024-07-19T05:30:33,stewartstephanie,
ORD000864,2025-01-30,CUST6902,PART8412,15,-100,CRYPTO,,B2B_PORTAL,B2C,ESP,,N/A,0.10,2024-08-19T00:48:33,jacob92,Leader new any act during treat attorney industry.
ORD000865,2025-03-18,CUST7989,PART3650,19,9385.48,,2025-06-26,,,ESP,SPRING2025,1,,2024-06-26T14:42:44,amanda78,Movie picture value. Line air your everybody family either leader.
ORD000866,2024-12-09,CUST9253,PART6810,null,384.37,CARD,2025-07-04,ONLINE,CORPORATE,ESP,,1,0.05,2025-03-03T17:00:09,samuel68,
ORD000867,2025-01-17,CUST8154,PART6063,0,6665.62,,2025-07-23,,CORPORATE,FRA,,5,0.05,2025-04-07T22:04:10,robert39,True window air history. Figure example stock property prove.
ORD000868,2024-10-06,CUST2513,PART6961,X,9477.69,,2025-06-24,STORE,B2B,ITA,DEPRECATED,,,2024-09-07T07:55:15,brendaware,Talk large so future similar weight. List price because value population.
ORD000869,2025-01-09,CUST7007,PART1981,15,ERROR,TRANSFER,,ONLINE,VIP,USA,NEWCLIENT,2,0.15,2025-03-14T23:07:13,thompsonjasmine,
ORD000870,2025-06-11,CUST7845,PART9283,-1,322.79,CARD,2025-07-15,STORE,B2B,ITA,DEPRECATED,N/A,,2025-05-01T15:57:46,alyssa12,
ORD000871,2025-05-17,CUST9845,PART8394,-1,2054.45,CARD,2025-07-25,,CORPORATE,DEU,SPRING2025,1,0.00,2024-09-10T19:05:01,tammy72,
ORD000872,INVALID_DATE,CUST9785,PART4793,17,9344.27,TRANSFER,2025-07-27,B2B_PORTAL,B2B,DEU,NEWCLIENT,1,0.15,2024-11-22T06:52:42,kschmidt,Yourself word participant well page politics less sign.
ORD000873,2025-04-04,CUST5786,PART2467,null,8275.55,CARD,,STORE,VIP,USA,,1,0.05,2025-05-16T11:02:51,jamesfarrell,Put believe time resource stuff article early.
ORD000874,2025-01-08,CUST4445,PART9127,X,ERROR,CASH,2025-08-08,B2B_PORTAL,CORPORATE,ESP,,0,,2024-10-20T04:31:35,nturner,Discussion artist improve security.
ORD000875,2025-01-26,CUST7334,PART7951,0,961.29,CRYPTO,2025-08-07,ONLINE,CORPORATE,DEU,,2,0.00,2024-10-08T18:52:50,lblanchard,College subject wall man. Floor which free shake. West bar without.
ORD000876,2025-02-16,CUST9582,PART5550,1,3399.87,CRYPTO,2025-07-14,PHONE,B2C,ITA,NEWCLIENT,1,0.00,2024-08-26T12:49:06,barajasscott,Forward security peace we office. Key probably wear general.
ORD000877,2024-09-20,CUST9818,PART2351,X,4213.77,CRYPTO,2025-08-19,PHONE,B2C,ESP,,1,0.10,2025-05-05T19:25:01,bradshawannette,Machine law let again season. Market region ball activity no give well.
ORD000878,2024-10-02,CUST1332,PART5136,X,2388.3,CRYPTO,,B2B_PORTAL,VIP,FRA,,2,,2025-05-26T02:36:18,amandalee,Science approach place strong no. Whatever nearly teach learn when sea quite.
ORD000879,2024-08-21,CUST6922,PART7838,3,,CRYPTO,2025-08-04,STORE,CORPORATE,,NEWCLIENT,0,0.15,2024-11-30T18:04:19,ajones,Body them central detail bill upon yourself player.
ORD000880,2024-12-07,CUST3901,PART5340,1,9803.6,CRYPTO,2025-08-14,PHONE,,FRA,NEWCLIENT,N/A,0.05,2025-06-24T03:49:43,brooksjacqueline,Understand paper return character base however million every.
ORD000881,2024-07-29,CUST5742,PART2716,0,3638.49,,2025-08-12,STORE,CORPORATE,USA,SPRING2025,5,0.00,2025-05-28T21:36:23,ronaldtaylor,Participant agency government reality management cut identify.
ORD000882,2024-09-30,CUST4497,PART8047,0,2236.6,TRANSFER,,STORE,B2B,ITA,NEWCLIENT,0,,2025-05-28T19:30:10,timothybrowning,Apply Mr consider could local. Ahead act consumer down amount.
ORD000883,2025-01-11,CUST2278,PART6652,-1,,,2025-08-18,PHONE,CORPORATE,ESP,NEWCLIENT,N/A,0.15,2025-05-19T09:40:42,krista87,
ORD000884,2025-06-09,CUST4999,PART9195,X,224.24,,2025-07-29,PHONE,,DEU,,5,0.15,2024-07-24T12:24:36,michaelstevenson,Radio make card the shoulder computer PM.
ORD000885,2024-10-31,,PART3350,X,-100,,2025-07-25,ONLINE,B2C,ITA,,0,0.15,2025-01-21T05:43:35,christinezimmerman,
ORD000886,2024-09-06,CUST7347,PART7784,16,3937.03,,,B2B_PORTAL,VIP,FRA,DEPRECATED,1,0.15,2025-01-30T02:09:31,millerwesley,Must score mind resource assume throughout impact. Reflect fly create claim.
ORD000887,2025-04-08,CUST8685,PART5682,23,4897.03,CASH,,STORE,CORPORATE,DEU,DEPRECATED,5,0.15,2024-07-09T11:45:15,rmcdaniel,Firm expert push protect soon strategy raise.
ORD000888,2024-11-13,CUST7457,PART7047,24,-100,,,STORE,B2C,DEU,,,0.05,2024-12-20T10:01:35,navarrowilliam,
ORD000889,2024-07-07,CUST3494,PART2876,-1,5209.8,CASH,2025-08-17,PHONE,CORPORATE,ITA,NEWCLIENT,5,,2025-05-16T11:23:47,pmartin,Institution difference hear fast direction must. Last nation blue.
ORD000890,2025-04-15,CUST1233,PART8584,null,2702.22,,2025-07-26,PHONE,B2B,DEU,,,0.15,2024-12-25T16:47:48,thompsonashley,Responsibility house appear allow someone.
ORD000891,2025-05-21,CUST4399,PART5166,7,9651.94,CASH,2025-07-20,B2B_PORTAL,B2C,,NEWCLIENT,5,0.00,2024-12-21T00:36:25,andrea56,Or once generation month. Magazine send too half.
ORD000892,INVALID_DATE,CUST7639,PART8947,0,2275.12,TRANSFER,2025-07-18,ONLINE,CORPORATE,FRA,,1,0.05,2024-12-14T16:17:30,ymay,Ten industry either worry it her. Serious experience data event way subject.
ORD000893,2024-12-25,CUST1804,PART3212,14,6342.43,,,STORE,B2B,FRA,,1,,2024-09-07T15:15:26,lopezsuzanne,Six owner perhaps not size bring option.
ORD000894,2024-06-27,CUST5652,ERROR,X,8676.52,CRYPTO,,PHONE,CORPORATE,USA,,N/A,0.15,2024-10-02T02:15:13,bridgetmartin,Provide middle even democratic girl guess ability.
ORD000895,2025-05-13,CUST9185,PART9971,X,7174.74,CRYPTO,,STORE,CORPORATE,USA,,,0.10,2024-10-16T04:36:55,xrodriguez,Know relate become goal become center matter society.
ORD000896,2024-06-29,CUST2322,PART8278,-1,9507.47,CASH,2025-07-30,ONLINE,B2C,,,5,,2024-08-16T04:48:45,williammoore,
ORD000897,2025-02-21,CUST8096,PART7425,-1,7436.73,CRYPTO,,PHONE,B2B,FRA,SPRING2025,,,2024-10-10T19:16:12,kingjennifer,Fear glass executive left moment foreign yeah. Crime turn energy.
ORD000898,2024-10-23,CUST4924,PART3699,X,615.25,CARD,2025-08-04,B2B_PORTAL,,,,N/A,0.00,2024-12-08T04:23:42,christinetran,
ORD000899,2024-10-19,CUST4646,PART3844,-1,7635.0,,2025-08-22,ONLINE,CORPORATE,ITA,DEPRECATED,0,0.00,2024-11-03T00:15:07,benjamin48,
ORD000900,2025-06-10,CUST1566,PART7830,21,242.42,CRYPTO,2025-07-14,STORE,B2B,,DEPRECATED,,0.10,2025-05-17T02:00:45,shelleyreed,Third good challenge service item similar treatment.
ORD000901,2024-07-22,CUST2556,ERROR,3,52.34,CRYPTO,2025-07-23,PHONE,B2C,USA,DEPRECATED,N/A,0.15,2025-04-22T00:16:08,julie47,First hour few information upon. Perform new for now.
ORD000902,2025-04-08,CUST2604,PART5609,0,3500.45,TRANSFER,,STORE,VIP,DEU,NEWCLIENT,0,0.00,2024-11-12T12:52:23,erin76,Central by environment remain trouble start. Site here moment.
ORD000903,2024-12-27,CUST4848,PART2983,X,5489.27,TRANSFER,2025-07-03,PHONE,B2C,ITA,,1,0.15,2024-12-28T21:49:51,zmarshall,World six rate billion threat American western right.
ORD000904,2024-06-23,CUST8070,PART5284,X,4077.79,CRYPTO,,ONLINE,B2B,ESP,,N/A,0.10,2025-04-12T23:53:20,emily51,Financial region address. Make firm serious safe week.
ORD000905,2025-01-09,CUST3354,PART5427,null,-100,,2025-08-01,ONLINE,B2C,FRA,,1,,2024-08-23T20:26:53,angela88,
ORD000906,2024-12-31,CUST6944,ERROR,X,,CARD,2025-08-21,,,ITA,DEPRECATED,1,0.10,2024-10-13T12:52:23,tjones,Put when treat south world yourself. Indeed grow food his.
ORD000907,2025-05-29,CUST6013,PART3031,0,352.95,CASH,,ONLINE,B2C,,,N/A,0.10,2025-03-12T16:08:30,angela41,Best on certain stay. Few speak couple. Do down money old.
ORD000908,2025-01-11,CUST1043,PART4133,1,1226.68,CARD,2025-07-21,STORE,CORPORATE,USA,NEWCLIENT,0,0.10,2024-08-26T17:36:51,roblesjesse,Let clear big. Score two use threat record I.
ORD000909,2024-08-04,CUST6427,PART6333,14,5796.55,,2025-07-14,B2B_PORTAL,CORPORATE,ITA,NEWCLIENT,,,2025-06-15T05:43:47,paul88,A more investment single east oil. Control hope inside ability so idea.
ORD000910,2024-10-23,CUST7199,PART7314,null,8153.19,TRANSFER,2025-06-27,,CORPORATE,FRA,,1,0.10,2024-12-08T02:40:51,smithjennifer,Rock her everybody my reveal itself ago line. Easy floor yourself two win.
ORD000911,2024-07-01,CUST6767,PART4235,0,6351.13,TRANSFER,2025-06-24,PHONE,B2C,ESP,,1,0.10,2025-01-02T09:31:32,keith36,Environment memory military and young enough possible.
ORD000912,2025-03-03,CUST2705,PART8049,null,2827.58,TRANSFER,2025-08-09,ONLINE,CORPORATE,USA,NEWCLIENT,0,0.15,2024-12-20T07:03:56,griffithtara,Worry business relationship we according. Field laugh from president only.
ORD000913,2025-02-12,CUST9379,PART2446,-1,,,2025-07-25,,B2B,,DEPRECATED,2,0.10,2024-06-25T13:36:51,robertcarter,Tv most wall none court two adult for.
ORD000914,2024-12-03,CUST7995,PART5191,X,6629.07,CARD,2025-07-11,STORE,VIP,ESP,DEPRECATED,2,0.15,2024-06-25T05:54:53,zflowers,Dinner quickly than voice brother social by out.
ORD000915,2025-02-03,CUST7269,PART6899,0,9077.58,CASH,,PHONE,CORPORATE,FRA,NEWCLIENT,,0.15,2024-11-14T17:16:13,kevincastro,Top put bar article common fish analysis.
ORD000916,2024-07-13,CUST7792,PART1145,0,2859.58,,2025-07-17,ONLINE,,,DEPRECATED,2,0.00,2024-10-24T23:16:00,bhenry,Evidence lot often stuff low east available. Red break suddenly what care.
ORD000917,2025-04-20,CUST1985,PART6760,0,6053.02,,,PHONE,,,DEPRECATED,N/A,0.05,2025-05-04T02:25:52,williamsilva,Watch the soon thus. Go seat southern tend nature leave idea simple.
ORD000918,2024-07-25,CUST7381,PART3171,18,4267.29,,2025-07-20,PHONE,,ITA,NEWCLIENT,N/A,0.15,2025-03-07T15:10:57,donnacook,Little red environment main direction feel toward. Game opportunity its speech.
ORD000919,2024-12-29,CUST5852,PART6931,-1,8707.89,,,STORE,,,,1,0.00,2025-04-13T20:00:25,ychambers,
ORD000920,2024-10-07,CUST1288,PART8884,3,7593.73,TRANSFER,2025-07-15,PHONE,CORPORATE,ESP,DEPRECATED,2,0.10,2024-12-21T16:37:25,curtispoole,
ORD000921,2024-11-09,CUST8244,PART7025,18,9569.45,TRANSFER,,B2B_PORTAL,CORPORATE,ESP,SPRING2025,0,0.05,2024-09-30T21:40:17,michaelnolan,Option but send among drug. Across worker three thank customer never standard.
ORD000922,2025-05-13,CUST6496,PART9866,0,ERROR,CASH,2025-07-31,STORE,CORPORATE,ITA,SPRING2025,,0.10,2025-04-03T03:36:18,nathan32,Budget crime street responsibility use organization medical teacher.
ORD000923,2025-04-21,CUST2735,PART2011,11,9699.26,,2025-07-21,,B2B,USA,DEPRECATED,5,0.05,2024-10-21T20:21:35,rodriguezgregory,Collection mention pretty big often. Certainly mind prevent whose show.
ORD000924,2024-07-22,CUST7221,PART5487,0,4877.38,,,B2B_PORTAL,B2C,FRA,SPRING2025,,0.15,2024-12-15T13:46:26,cooleyemma,Do reality even left. Teach coach very conference customer expect want.
ORD000925,2025-04-22,CUST3197,PART9611,X,8289.27,,,STORE,,,DEPRECATED,,,2025-01-18T21:48:56,herrerascott,Daughter final tend popular. Theory be else difficult audience.
ORD000926,2025-05-17,CUST5545,PART1216,3,6746.21,CASH,2025-08-17,B2B_PORTAL,B2B,FRA,,0,,2025-04-28T03:18:41,thomasmcintyre,Size player time again look focus high. Article develop inside material.
ORD000927,INVALID_DATE,CUST1391,PART8713,0,4894.48,CRYPTO,2025-07-27,,B2B,FRA,NEWCLIENT,5,0.05,2025-03-23T13:31:40,amiller,Entire forget require eight sense short pattern.
ORD000928,2024-09-02,CUST9054,PART7410,-1,911.68,,2025-07-28,B2B_PORTAL,VIP,ESP,,2,0.05,2025-06-06T18:49:59,jchambers,
ORD000929,2024-07-22,CUST5716,PART6027,X,1452.71,CRYPTO,2025-08-22,ONLINE,CORPORATE,ESP,,,,2024-10-25T02:46:49,jjohnson,Little suffer least worry. Customer month north. Hour within she worker.
ORD000930,2024-10-22,CUST8710,PART4020,-1,8609.16,CRYPTO,,B2B_PORTAL,,DEU,,2,0.15,2025-01-13T04:45:27,jennifer96,Various our method. Another sit bill growth adult happen use arm.
ORD000931,2024-06-30,CUST4618,PART4471,X,6871.84,,2025-08-09,B2B_PORTAL,B2B,,,5,0.05,2025-04-26T19:01:30,andersonpreston,Tough painting job skin drop. By small how side baby open enjoy.
ORD000932,INVALID_DATE,CUST3416,PART2725,0,4395.53,TRANSFER,,B2B_PORTAL,B2B,ITA,NEWCLIENT,0,0.05,2025-03-28T03:15:33,wsparks,Hard occur quickly. Appear reflect tell sit study design fine.
ORD000933,INVALID_DATE,CUST8054,PART5067,-1,2202.68,CARD,2025-08-06,STORE,VIP,FRA,,0,0.05,2025-03-07T11:14:10,cameron71,End information general big. Share artist man young ask management field wide.
ORD000934,2024-06-25,CUST3911,PART8698,null,3652.69,CASH,2025-07-22,STORE,CORPORATE,USA,,2,0.15,2024-12-14T19:19:36,jason56,Politics appear choose lose necessary choice.
ORD000935,2025-01-09,CUST5486,PART5054,-1,183.29,,2025-08-04,PHONE,CORPORATE,USA,,1,0.15,2025-05-16T06:21:34,chriswilliams,Knowledge west with benefit themselves student.
ORD000936,2024-12-08,CUST4464,PART7708,0,538.18,CRYPTO,2025-08-22,,,FRA,SPRING2025,N/A,0.15,2024-12-02T13:05:34,gwatts,Effect listen less professor foot. Wind civil everybody ahead wish.
ORD000937,2024-09-23,CUST4195,PART8326,null,-100,CRYPTO,,B2B_PORTAL,CORPORATE,DEU,DEPRECATED,2,0.10,2024-09-15T16:43:38,colemanthomas,
ORD000938,2024-12-02,CUST5165,PART8037,-1,9801.23,CRYPTO,,PHONE,CORPORATE,FRA,,,0.10,2024-11-09T20:07:34,yhudson,
ORD000939,2025-03-07,CUST1229,PART8117,0,3520.74,TRANSFER,2025-06-25,ONLINE,B2C,FRA,,,,2025-06-10T19:32:27,michaelsharp,Lose ahead red table stock young no.
ORD000940,2025-04-04,CUST2108,PART6500,0,9739.61,,2025-07-19,B2B_PORTAL,CORPORATE,DEU,,0,0.10,2024-08-16T21:50:17,david64,Fund exist almost fish head. Story pattern choose most without would.
ORD000941,2025-04-01,CUST1250,PART9334,0,9176.4,,2025-08-16,ONLINE,B2C,ITA,,0,0.05,2024-12-05T08:42:22,williamsmichelle,Movie public nearly player will. Set design crime traditional.
ORD000942,2025-05-18,CUST3810,PART5798,X,,CRYPTO,,B2B_PORTAL,CORPORATE,USA,,N/A,0.15,2025-05-22T23:23:47,matthew67,Agree hot score hour. Six talk walk actually. Power dream what.
ORD000943,2025-05-18,CUST7141,PART9805,-1,5947.42,,2025-08-01,,CORPORATE,DEU,NEWCLIENT,N/A,0.10,2024-10-29T15:04:31,qanthony,Tree speech develop protect difficult high.
ORD000944,2024-09-11,,PART8500,9,6303.18,,2025-07-18,ONLINE,B2C,ITA,,1,,2024-12-15T10:35:09,mcguirebriana,Apply scientist everybody direction happy upon seem.
ORD000945,2025-05-19,CUST1418,PART3474,null,-100,,2025-08-10,ONLINE,VIP,ITA,,,0.10,2025-04-05T11:37:44,james81,History see sell wait body indicate. West case weight law.
ORD000946,2025-04-17,CUST1498,PART5743,null,-100,CRYPTO,2025-08-20,ONLINE,,ITA,,2,0.15,2024-12-30T02:56:06,peggy12,Organization analysis top effort smile ten. Phone course benefit on shoulder.
ORD000947,2025-06-11,CUST8106,PART4176,14,2633.24,,2025-07-14,ONLINE,,ESP,DEPRECATED,1,0.10,2024-09-26T14:17:48,daniel48,Move accept join painting quality event easy.
ORD000948,2024-12-30,CUST5138,PART4297,-1,-100,CARD,,ONLINE,VIP,FRA,NEWCLIENT,1,0.10,2025-01-28T10:44:32,adkinskristen,She what high left your toward human. Sort particularly recent development.
ORD000949,INVALID_DATE,CUST4833,PART6678,0,-100,,2025-07-18,PHONE,CORPORATE,FRA,SPRING2025,2,0.10,2025-01-02T23:37:13,clarkaaron,
ORD000950,2025-02-07,CUST4263,PART9108,null,2992.71,CRYPTO,2025-08-17,STORE,,USA,,0,0.00,2025-03-31T06:35:48,suarezjames,Usually price case. Instead beyond read among.
ORD000951,2024-09-04,CUST9185,PART7607,-1,ERROR,,2025-08-18,STORE,B2B,ITA,,5,0.05,2025-06-24T11:27:09,michaelestes,Push either upon man add including production. Police church best.
ORD000952,2025-05-28,CUST5173,PART5270,-1,4413.99,CRYPTO,2025-08-02,,VIP,,DEPRECATED,0,0.00,2024-08-25T20:50:38,ischmidt,Act range manage bill that board difficult. Answer class second Republican.
ORD000953,2024-07-24,CUST6190,PART1074,4,ERROR,CASH,2025-08-21,ONLINE,CORPORATE,ITA,NEWCLIENT,N/A,0.00,2025-01-23T07:15:36,eric04,Year continue position should sit.
ORD000954,2025-04-29,CUST2081,PART6412,null,157.65,,,STORE,,ESP,,0,0.05,2025-04-24T18:18:51,nicole23,Past bank exactly available carry strategy. Its movement cup contain.
ORD000955,INVALID_DATE,CUST3717,PART7925,18,1723.32,CARD,2025-07-21,B2B_PORTAL,VIP,ESP,,,0.00,2024-09-29T04:20:20,diane45,Among mean radio structure animal take site. House necessary would hair.
ORD000956,2025-04-13,CUST3912,PART9214,13,9160.15,TRANSFER,2025-07-01,,B2B,USA,,N/A,0.10,2024-10-10T01:41:00,yphelps,
ORD000957,2024-09-01,CUST3947,PART4059,null,830.66,CARD,2025-07-11,STORE,B2B,USA,,1,0.05,2024-12-17T07:25:41,mschmitt,
ORD000958,2024-07-10,CUST9992,PART2239,1,960.72,,2025-06-29,PHONE,VIP,ESP,SPRING2025,N/A,0.15,2025-05-17T12:48:11,alex78,Ground time sign style source unit part. Ok bit will through.
ORD000959,2025-03-31,CUST3965,PART4381,-1,9939.73,,2025-06-24,ONLINE,B2B,ITA,DEPRECATED,0,0.15,2025-01-12T02:26:51,juliebrown,Society begin now cause bill. Soon recent within car product card truth.
ORD000960,2024-11-26,CUST6803,PART8924,0,9077.62,CASH,2025-07-05,ONLINE,,ESP,,1,0.10,2024-08-16T20:11:52,stephanietaylor,Level style sea notice live. Food human personal though little least building.
ORD000961,2025-04-29,CUST8216,PART1242,-1,9263.3,TRANSFER,2025-08-19,,,USA,NEWCLIENT,5,,2025-01-08T17:10:05,jacob08,Than imagine current arrive garden. Admit report operation station begin age.
ORD000962,INVALID_DATE,CUST9970,PART5954,null,2681.42,,2025-08-06,B2B_PORTAL,B2C,DEU,,5,0.10,2025-01-30T13:42:53,romerobrandon,Bank under my peace book surface situation.
ORD000963,2025-01-12,,PART4397,-1,,CARD,2025-07-07,STORE,B2C,,,N/A,0.10,2024-07-18T18:35:09,hyoung,Evening actually here body work tell full. Anyone serious number.
ORD000964,2024-08-23,CUST3587,PART9749,null,9778.74,,,,,ITA,NEWCLIENT,2,0.05,2024-09-16T21:04:57,zachary33,Theory remain black know late understand. Situation off change husband father.
ORD000965,2024-08-08,CUST8046,PART4271,0,3529.74,,2025-08-11,ONLINE,B2B,,SPRING2025,1,,2025-05-11T12:57:15,imoody,New agency ok note buy drive. Recent hospital both quality brother.
ORD000966,2025-02-17,CUST1745,PART6224,0,5558.26,,2025-07-05,ONLINE,VIP,ITA,,2,,2025-02-25T14:44:10,hgarcia,A suggest east method choose himself control decision.
ORD000967,2024-06-29,CUST1934,PART2570,0,4473.02,TRANSFER,2025-07-10,STORE,B2C,,,0,0.05,2025-03-23T15:56:01,claudia49,
ORD000968,2025-03-13,CUST4735,PART2726,0,2136.92,,2025-08-13,STORE,B2B,DEU,SPRING2025,1,0.05,2024-07-10T09:31:29,kmorales,Realize career voice yourself forget stage approach some.
ORD000969,INVALID_DATE,CUST3226,PART5580,X,7436.78,CARD,2025-08-05,,CORPORATE,FRA,,0,0.05,2025-04-08T07:07:51,hmartin,Oil bad well affect almost four enter.
